OVX,GZL,VIX,VSTOXX,CIG,ELP,VER,NDX1,VWS,SGRE,AA4,PLUG,ORA,FSLR,SPWR,CSIQ,BLX,INE,CEN,GCLP
26.5,18.72,15.46,27.31,0.999292021093598,1.39283794056206,0.999141285211331,0.877673381126209,1.43055478202944,1.85132368813264,4.07078978994642,10.5332618757896,0.722114772086237,1.15179236551985,1.81343343761177,2.44503307642181,0.609191301717495,0.532691647857232,0.73209359445732,2.79381388856336
26.52,17.66,15.87,27.04,1.06285229855059,0.787125846949864,1.79867684241552,1.92347609069864,2.8292241634655,1.02026285194741,1.5176458473444,11.1989381053404,0.553400586378441,2.58892337810483,3.56974519493871,4.72910627334321,1.13978678821262,0.688181848088452,0.430610888727802,3.15768058676288
27.28,17.95,17.31,28.7,1.03552124604127,0.975878899662127,1.19368178422402,2.05727444178305,1.55095702456138,1.63475273631953,1.36005249989142,15.2038671730504,0.918301608590454,2.4138816203412,3.05879711599526,2.64424823168221,0.622673108585908,0.875662953588774,0.631552376397919,2.66094571494762
27.4,18.53,17.99,28.31,1.33053551784745,0.844759015177981,2.25650381173627,2.31595782034503,2.43307539856911,1.7688272018736,1.19648711716806,9.1407589217012,1.02513465515061,1.7560985264706,2.80369695526896,3.42917577315086,0.992865791568452,1.14075375623258,0.900785875501784,1.15932702960792
26.53,19.06,18.47,26.9,2.13943092806522,0.810817035590572,2.37649946775874,1.85499771195572,3.79829880888091,1.47618387907333,1.164990080039,7.96661485066602,1.08760660748837,1.98768339483489,2.67836081133456,4.02797308682852,1.02100685474299,1.55740930833282,1.27860684538762,1.85580179746245
27.1,18.99,17.65,27.87,0.94837615152597,0.596168374102494,1.68796935479557,2.37184712585974,2.17492680192256,1.27004793040409,1.02128154877247,9.46628218960345,1.07427189520382,2.21799845487145,2.9084109291827,3.42706698435167,1.62079304523869,1.68825430019277,0.821269648248398,2.8070090796704
29.98,18.73,17.59,29.48,2.02611364416948,1.08056385134175,1.3249476867406,1.56269406249494,3.02645180765221,1.89628885077668,0.868119193505811,7.86201629765645,0.522556042715535,3.88228908523011,5.98499386044228,4.04843050775887,0.900468945279782,0.846992051272704,0.540700646252405,3.01310277136449
28,18.86,16.64,29.48,1.44001989511987,0.875550416316625,0.92987834382406,1.44969847586708,1.85484237772681,0.930080527258616,1.13086519540845,3.52755854043603,0.816224509490635,2.33655493587731,2.44415807023073,2.29463009746687,0.859526082565671,1.21975783431312,0.142922941982707,2.56756133102572
29.79,18.87,16.15,28.99,0.874845913692738,1.68966617091938,1.47806978001841,3.70413198671686,0.807312316116781,1.5425474891545,1.30730794533213,9.00512369252843,1.01854876077699,1.23644655475501,1.53346680846438,1.94376425367834,2.6894684223204,1.99855344939923,0.45684511342577,4.06091525482337
33.26,18.65,20.04,30.15,1.19578504844464,1.98514967669443,1.66909562925482,3.46632197464522,0.973307269216023,1.69713098439053,2.08702056927341,5.94104238452484,0.551653243434518,2.09283333895592,3.45829548347317,2.97999184018285,1.42637377324679,1.61720362949154,0.614575848162409,2.90235477445754
35.18,18.33,19.53,31.16,1.09537693430686,1.13130432585883,0.963169109719832,3.074773637757,1.96554471203501,2.30989446562063,1.64938955487715,3.6644777450119,0.567468271183451,2.33936413785102,2.69307849735612,2.84787369183343,1.89028319483582,1.12997892359451,0.544227055084071,4.72097800477276
31.83,17.22,17.3,29.91,0.778438042183311,0.890602181236797,1.87212671527437,0.978103892444004,1.65890581078551,1.5354675155639,1.53706224388606,8.85848247558668,0.790575253782218,2.55812774548017,3.37997372667952,3.17338289541566,2.64200174741899,1.15921840222817,0.75182542218815,2.41163046675419
31.07,15.61,15.81,27.63,0.904706122489483,1.01581458127496,0.891286391387691,4.01601128130733,1.80682659618405,0.970584173332034,0.843690635090776,3.53197653048919,0.504176278552369,1.0608819719649,2.63984864109407,2.04620808061381,0.991605524051748,1.00752869807031,0.53151651816973,3.52432598852399
30.29,15.84,15.87,27.07,0.433067816484832,0.862975668716502,0.651951581310415,1.46969715005231,4.8151618583934,2.10722297218936,1.1569162593156,1.99479475632617,1.73250768175732,1.94715755737489,2.37890655763753,3.63393417487793,0.60153867436804,0.892366508107481,0.54240357104438,4.84190187926176
29.58,15.87,15.69,27.04,1.80537782629251,1.11280107372118,1.13244482569117,2.56734243620092,1.89205664159265,1.14592414627699,1.51381976111412,1.22267149966835,0.452211203952432,3.69347581399387,3.05511941664046,4.5922819752781,1.53010113732216,1.26752067167339,0.442755186595403,2.5077190142378
30.12,15.56,15.95,27.92,0.895793768367634,0.648796389187067,0.794043710490575,1.88284963324326,1.90800010126654,0.983972043012916,11.9973499331889,5.13686092141512,1.66738353790743,3.32815548764443,2.38303557782201,2.55964869409444,2.08125253862307,0.56582710740835,0.471845039895213,3.03457198332649
30.47,15.23,16.37,27.62,0.623133436207971,0.794287030551614,1.11805973395754,0.711638709932118,1.23084864284335,1.4705604315654,4.17294179423046,1.61616325941186,0.927991013515378,1.98078263763695,2.18832786217508,2.19108387499409,1.32805949353501,0.893829886384884,0.379538997056138,2.6703900346546
31.42,15.13,16.72,25.94,1.35371197563236,0.921872939470733,1.65241579175896,1.15469289826927,0.826530809970308,1.27319616463087,1.51861669142521,2.69783956907229,0.628664475671823,1.13343424402333,1.91747623592147,1.76856741621721,1.1024875839091,0.482386634103077,0.0731232813616877,3.01492245582712
31.04,15.3,16.59,27.16,0.919179900363916,1.83133676246197,1.82934690488416,0.818036193813565,2.15722597365513,1.91955661508156,1.05482766382264,1.89140675479026,0.954400489618182,1.18326996093531,2.372978857984,2.41796776008156,0.688973725860402,0.623820100641373,0.280687119982084,2.51579050022472
30.82,16.17,16.43,26.86,1.24480380580518,0.984021030732016,1.05249992779742,1.96596351730461,1.07106709560098,1.95336415165529,3.89489565886243,3.140564064633,0.620233683020438,2.33753673366825,5.15995372747393,3.87079435682647,0.622985597146524,3.46447057761054,0.216021368543815,2.19568487237667
38.54,16.83,20.8,32.77,1.22623084190383,1.28881004126924,1.31371298668796,3.61270720868836,1.82344638012069,2.20509673586336,3.09193369030862,2.66405253630045,1.93305688207131,2.766161256598,4.35705813553634,4.57620968392783,2.79785622803734,0.903711979218127,1.04118645783874,1.85038597535922
41.92,18.02,22.13,34.39,1.1221885465538,1.33954395255727,0.944711755089332,1.68871791471359,1.30446320997291,0.924915801023839,2.71914938431761,6.62034770067947,5.08325305592729,3.05400881629389,4.53871480907992,3.62041117120123,1.82791900956136,0.862533526596625,0.521106728776285,1.92505579664037
42.62,16.62,21.32,34.46,0.55736956115457,0.75321614129601,2.39197876630659,1.99153230525707,2.13360953563979,0.69309296954369,4.62918388407102,4.48649778296986,4.08997334956589,2.44860807625878,1.41947912662398,3.12290410537335,1.37789670372899,0.939583387244263,1.23423338586525,3.78044474451167
42.49,15.69,19.22,31.76,0.950549133513703,1.5526590581273,1.02723776072296,1.63525765892603,1.56343291216846,2.54346841768854,2.56253529441399,4.4667197499802,2.38101819998484,1.80540483644751,2.78471063056503,3.84032576637329,1.05583681812906,1.01178296796846,0.562055770836608,1.80921627539682
39.05,15.98,18.35,31.37,0.873330043235534,0.842147362715215,1.76547539827302,4.53661699516039,3.430448725949,5.56704996143807,2.06883944465025,4.1355675155185,1.52842799371462,2.92505389095745,2.80002095247487,4.86492214912994,1.15115166148506,1.06695616461704,0.472093953770466,2.26215119095759
41.85,17.46,21.01,32.94,1.26726714575431,0.689558117480053,1.04228600780434,2.08889383357641,1.79363581640251,2.55734235671939,1.86138558577987,3.47925801478617,2.62178121627102,2.67322681812373,4.06009680182178,3.442804386349,2.07884247777467,1.13542123042129,0.385099969933989,2.49046917405064
42.25,17.91,20.7,34.15,1.29664788317155,0.388766286804064,2.94835534121947,3.51809487954013,0.864850922018658,2.75865178411827,1.4793944576218,2.95521366550973,1.31030011151208,1.82881810770098,2.47131691903112,3.43875072671479,0.861760687410211,0.698502198645389,0.481713031721967,3.19044304202418
40.42,17.56,18.6,33.36,0.884999659304853,0.583828072345194,1.47162297404984,1.85077562130912,2.38466119975567,2.14785360134935,1.85871778609718,6.88677508864825,0.950411771111948,2.94151229058143,3.34718605793359,2.90173741054844,1.31893132526732,0.370015720601984,0.656718266300243,0.962540657340179
44.21,17.35,19.82,32.59,1.10883306580427,0.87414687024436,0.858497521616711,2.85475553036638,1.33222508495514,1.80650419164555,1.22307691561041,4.79609130570586,1.28128413142138,2.15050838029696,2.77875909423364,3.05847963171746,1.48293026878334,0.582673186649448,0.164143043425007,2.35565643094026
42.86,17.18,21.88,33.31,1.24388511943429,1.1578152524236,1.07106051456446,1.48328352840848,2.07815510429424,1.46069827948263,1.2291219850511,3.13905393272252,1.21776749885463,2.07630638362691,2.86202026816818,4.42003031631094,2.03187819200821,1.14086723834852,1.14375548721624,2.37890232587684
41.36,17.65,20.08,34.2,1.1194762837267,1.04106869399545,1.05404993915732,2.177951833166,0.991710310106291,1.50028994908137,1.64119057377464,8.693949775008,1.15129649897211,1.76698673259701,2.60286324578344,5.74476606421558,1.99663885343298,0.590228786811008,0.977225352156537,3.19695713678785
40.99,17.95,21.13,37.37,0.713309784734705,0.899431247633348,3.47467174392338,9.56938669428896,1.79842797557038,2.35925478427751,2.17062783516153,3.9043577406442,2.3266123061841,1.55989759766173,3.13472655909989,5.12838143853633,1.69527667421661,0.558280046276314,1.07023336706379,2.75025715962943
42.34,19.04,24.32,43.32,1.07425426935094,1.22277263318414,4.83409923064968,7.07138698936132,6.8764978027308,4.4193156089648,2.85668762173207,5.94644233539464,3.72170418318285,3.17157518182854,4.57762893376219,5.20207053074181,2.50289466958053,1.3836593276178,0.92822319466879,4.37242907944352
42.82,18.74,29.4,49.04,2.21971722798778,2.22048055441318,2.22161221130742,11.9952169038911,1.26870682849175,3.0793937199124,3.86994367265017,5.1563298983454,2.94679777617691,2.64487166043726,3.14321862342328,4.81227283622206,1.30969967164861,0.812753664232017,0.66129210163952,2.08109090730835
43.1,18.16,26.37,42.92,1.21183637692001,1.28726390562676,1.55966899326181,8.13070976481432,3.30097611735856,3.04441977414215,1.05713110587112,3.40128775833833,1.72974320772314,2.54030407677612,3.19082125796946,2.25072176146685,1.2061692022713,0.346800962320828,1.29411573494985,2.03276204586809
41.9,18.1,24.44,40.33,1.27881354348891,0.564674630867954,2.04488592633583,6.24196119324956,3.00785296283857,2.34794440417688,2.46654467415253,4.45750616838946,1.20440992205511,1.60126079992337,2.97261367138447,5.31611897384558,1.52162533629801,0.784731332682184,1.28184809117177,3.88617523517249
39.1,17.01,20.61,35.8,1.06214913420773,0.696046442299507,2.00006727135714,4.01301438790954,2.51945100823694,1.55388921793817,1.97430044804895,5.72898742347212,2.02363419094374,0.888892750610104,3.57940895808283,1.32243348820943,1.45922819073876,0.719513175598744,0.603241560956032,3.33499742394088
37.9,16.63,20.21,34.66,0.764058207990334,0.704382874931661,1.92820696196391,1.96141403928503,1.11711269479465,1.81894915207799,1.54434229316859,3.97989086832036,1.32416683041209,1.67159479832843,2.18851958303327,1.59371903926517,1.27308731736615,0.63089107183962,0.674427508611084,2.9699235336198
36.36,16.83,19.17,33.78,1.59075328468976,1.43213770081825,1.3315762997417,2.61526372626047,3.39155458906614,0.971663291964502,1.9695196863052,3.39632792842742,1.92563318030511,1.35376342595728,2.03432586937824,0.825242848228515,1.00606856902141,0.424072353054663,0.505612230572481,2.26542320401557
35.98,17.61,18,31.38,0.83874093244516,1.15271850072467,2.10061893173935,1.83366938289001,0.914265686312328,1.52249620351436,1.61188863048408,2.91860558940847,1.02064393043553,1.15270969870035,2.28594144998788,1.86198897921848,0.339006210016596,0.748796838728652,0.979618533287524,1.51647336971447
34.7,16.95,17.91,31.23,0.866152296895658,1.31700033599222,3.12550512112148,3.05143752277944,1.39163782145887,0.996345282779365,2.35738976098579,3.15948837978671,1.21634766575169,1.45194872864186,1.23115479431999,1.45705494449861,0.726482108465524,0.571105955476335,0.697890116428796,1.92056648291515
34.29,17.09,19.44,31.71,1.12783789684227,0.875705779853153,2.12206310426307,4.56825664343585,4.7412628482838,3.1517006506445,2.59432641730392,4.96681245718321,1.28305648939952,1.80257579406255,1.71965051923517,2.87768337384919,0.570475825873758,0.339663879041958,0.472650438511404,2.83918110330202
33.49,16.4,18.16,31.65,2.20340617048773,1.00842959092907,0.732714402117027,4.66999793432244,2.06409585536519,2.200296825239,5.89990347770137,11.3499907129142,1.22717846245144,2.29798401491498,3.07167530119503,2.3205809469821,1.22339111170542,0.858501625421845,0.296357937544262,2.19879342054107
33.07,15.91,17.71,30.26,1.03494849834806,1.03602091091773,1.38191085601706,5.63006559387632,1.36950436173694,1.15575258117902,2.50147100663184,5.54341007332479,2.75561260798727,1.66099507204047,2.09874197846079,1.78273253131217,4.18440896915693,0.697523635306557,0.783719081332997,2.48918437765234
34.62,17.16,17.74,31.33,0.731624392061416,0.816516169340333,0.857846787821887,6.14726690061457,1.4293204709782,1.38457009350077,3.64996109829335,9.46105669349714,1.42752077399915,1.28227333479298,1.39881429404666,1.27922525126463,1.78727032025899,0.882915727447782,1.05551010891982,2.69278639281811
33.91,16.24,17.4,28.89,1.19762516767345,1.23808115473596,1.21642222082976,7.35568239817866,2.3759493571042,1.64295050095228,1.41390895497207,12.6928808007957,1.30458297950043,2.578996767597,2.16676198854728,2.32087937989152,0.397298346896461,0.363715875243277,0.86789451196752,3.62105916334776
33.32,15.82,17.5,29.41,1.79665185501624,1.13668286141903,1.51925680053069,2.40687744514143,1.46239328462497,1.53554067501032,1.95521955792071,7.08298115885411,1.31805070603245,1.96862177708018,2.42085992576275,1.55151527706209,1.11173920452104,0.554200197915525,0.57607552802013,2.16264219780163
35.5,15.59,17.87,28.81,1.49935538169224,0.921276276028391,0.599408422862708,1.57472109419847,3.67583599464594,1.36316923684895,2.06476747319929,4.0738660116766,1.24971761475079,2.27602068799582,1.60049406762496,2.30511388596979,0.369300808517194,0.567109691088386,0.370544271644423,2.84957275811032
33.86,15.26,16.59,28.88,1.27383759884047,1.27364665596673,0.657873664097719,2.37307701596398,1.40268508053045,0.690199634247621,2.44638784702657,3.21602703181911,0.836994608618306,1.7131553505651,2.50572640594452,2.83132055274254,0.276923983682709,1.06918276655688,1.20515421838015,3.34568168383523
32.78,14.72,16.92,30.75,1.38979776814927,1.47865273703877,0.721565740504098,1.89077271223875,1.72212849806469,2.52615698135308,1.03954382524644,1.76796497718576,1.96652620781278,1.83896506739369,2.37746970885307,2.02736448241627,0.738285993537204,0.874436151483306,0.513009292478714,1.29389478539573
32.38,15.06,16.27,29.99,0.832098618802765,0.956525690027916,0.974456922520599,1.92280825229901,2.11781685659608,1.92249667084469,1.50531491193677,4.21637870783583,1.40100483107679,2.4630661739142,1.78660846306235,1.67583826623353,1.61142614409565,0.911728624931346,0.923869551692891,2.36402207524897
31.58,15.78,15.32,27.11,0.887441812445959,0.73672563939259,2.9696549233512,2.37332257928934,2.34197136765387,3.01930861893387,2.44058098348823,3.8553750694716,1.32722743113148,1.40959731428718,3.69300060757628,1.77355508859328,1.64479444709303,1.16767077220256,0.549001114275237,2.02185773755007
30.72,16.73,16.96,32.37,1.88833592566118,1.95450935253104,1.52246819786959,3.68491502665369,1.99058930331257,1.96165723782162,2.34036933519378,13.0079849681786,1.42577991604436,2.09512219650112,1.93164605701747,2.1106198269782,1.85590140323526,0.576698226019191,0.557550317471532,1.48565471975601
30,16.31,15.83,29.8,1.32743054581918,0.517357692529123,1.56315500033971,2.79137374654834,3.17035453063118,0.923867013389836,1.62543049190747,15.4429205674003,2.19335130568093,2.359861899404,3.02918703509383,2.93656543072702,0.361219664996265,0.700377677818015,0.220837934025915,1.73976304058979
30.36,16.38,15.07,27.69,2.21387659129975,1.62727440065318,1.87815998605205,3.03778965379051,2.38416142024855,2.74039758994869,2.26189457941374,8.44193471564729,1.50807992599919,2.62100689828443,1.58521463711169,1.70719300757108,0.66342543543025,0.615103367110277,1.36920687861624,3.10758634556435
30.68,17.3,15.62,28.51,1.07687118506196,0.727612646788062,2.38734417963313,2.81048377159912,1.93574645403456,2.60062047620759,3.10514177924522,5.15529236341499,0.866577341262343,2.09026235791716,1.39992989715656,1.8816668859991,0.378349341414982,0.636768873311309,0.715404316756273,2.31532241981726
30.39,17.76,15.35,29.03,1.72095862365417,1.25674542761674,0.851485494306503,2.35565463887899,1.94678194755503,1.98293605471514,1.0443987311515,2.32206736640815,0.961927766136621,1.78976574284244,2.06957609728854,1.07767694076559,0.705249867220426,0.702851173408135,0.613135153485717,2.69943118794758
30.21,17.82,14.62,27.91,0.996902513900341,1.23606420568721,1.17135049678943,2.55644411536204,1.03142468827495,1.00014394591009,2.91415451464525,4.19980939057027,0.965672247378267,1.75849084745888,4.09804821549383,2.37641598363709,0.648943263689194,1.34176362851757,1.98685851715364,2.47554534622893
30.39,20.25,14.75,27.42,1.80113242832307,0.593439615889722,1.46937451251876,2.14019267239841,1.31670258792025,1.13019173475772,1.26410507837115,3.76088162504928,0.84725336765683,2.60590018564757,3.06429989899373,2.77802933225925,0.690415208860247,1.70603200230369,0.421475699000598,3.46093297550768
31.85,19.8,17.08,32.53,1.31015303334353,0.776318752628508,0.947321297132677,2.01685150386072,5.16451365740168,1.64626928778926,1.14538637476593,4.43630747502774,2.22303992761275,3.00891506459076,1.40101818694952,2.16546292050979,0.0369503653997266,1.3846782430532,1.02827112601742,4.25051301938085
42.51,22.06,18.2,32.95,1.63242797289536,0.810795991783616,1.33183411537726,4.61630784842805,1.56933374352444,1.11652260810913,1.29186196823835,4.11312560053504,5.44673380582395,2.78219939467943,1.44964432217029,2.89292591462797,3.21778405548475,0.843886680853948,1.06054093133408,3.37765659657383
42.34,19.23,16.03,31.05,1.43598597453617,0.988544630027314,0.920368542151098,1.65400285746492,1.49512366584758,1.37953276655696,0.719451768757713,7.57253033659322,2.19273655788513,2.32126244005119,1.1734667512904,3.1242330233039,1.30801613563608,0.638573354173289,0.806951823415319,5.29747466519907
39.73,19.77,17.07,31.37,2.10876230093871,1.23088612060959,0.827841230562839,3.4947022980931,1.29922935135631,1.78907207752757,4.74613183961882,1.85180204488126,1.88111147282257,2.50811327894732,1.46349958527257,3.93877548517301,2.00613972756852,0.62955633240663,0.756759962545304,6.83783125313353
40.51,19.33,18.24,31.86,2.11640928903657,1.00768494889364,1.1353257456106,1.70509982187604,1.76514044363884,1.80206298160768,4.23277199451738,3.09203994514495,2.7392482904178,1.65355822199309,1.06508800556568,2.54763270286375,0.864008163361031,0.629463068295815,0.604115012596164,2.94870076580169
38.67,19,17.55,32.73,1.50619981840879,0.857078522757236,1.50920837227818,2.11960996607035,0.964323471624142,2.00005738123593,3.90235550490301,3.71277848940538,1.23592751720587,2.38291923331203,1.01080629123364,2.17609290578662,0.857543569110098,0.203447907532752,0.211862639578255,2.87927899021248
38.6,18.15,16.23,31.86,1.45430436084568,0.944541383537734,2.04044941961524,1.66533251387896,1.32120321588439,1.35257344669765,0.900864205897414,13.0804801757725,1.42497084226918,1.87495015554681,1.17173950326314,2.66597349048569,0.553454590644257,1.04614148442774,0.45386986759415,3.3776599335186
37.29,17.44,15.52,29.97,1.67545072871228,1.29043971061566,1.24602903965146,0.667416425787396,2.27326389073687,1.56882112710281,2.43390046578424,8.04764016000589,2.25202262300573,2.31451621858023,1.54147790165541,1.99064813430006,0.631357009060003,1.5624046460589,0.583138766408334,5.15525708644086
36.58,17.84,17.82,33.52,0.605693237354356,0.579321113661835,1.75491959081548,1.21811690527834,2.66496916584523,2.4930206903171,1.49359336981776,8.62338476464154,1.55530032295173,1.5677327716552,1.14418573840573,4.21453846263213,0.858619368949303,0.837509664080643,0.703954730663825,3.01919046876584
35.53,17.53,17.07,31.87,0.640537592527799,0.627275219005702,1.13570963357287,1.24183413310102,2.46396065943927,1.6401288912482,2.07691651562074,5.04087166064347,1.08197639639543,2.17609683498495,1.08845702852421,2.82150177270939,0.370960622278305,0.893014053625048,0.267710776765943,4.46756269840497
34.01,16.66,16.09,32.06,0.89352950761659,0.867710753743882,0.673363459757296,2.29978952360948,2.40272725880715,1.71691909592622,1.75765528777142,4.62093735123033,0.914570749707993,3.50291818848889,0.657165542356095,3.86864797924444,0.283191842183226,0.624921993337268,0.518302070189491,3.83173154747168
33.47,16.62,15.98,30.62,1.06021240196346,0.897650810450451,0.405294394381989,1.19940940564592,2.80831504548623,2.70781395814799,1.87079568205622,2.5677741282871,0.613153234507917,2.45892687569421,0.851876524118422,3.35769004956554,1.02722079834386,1.58183478924161,0.527797084187687,3.85953731632124
33.51,16.74,15.45,29.26,1.47411431663081,2.47142862963824,0.868469383633091,4.29266158664845,3.25630665555257,1.72721135232457,3.37286636578896,3.17715302186069,1.7933172696499,3.72946891031017,1.19632555481182,1.93940821636425,1.28142893720671,1.23104210075661,0.585741828733032,2.32088057237489
34.77,17.74,18.3,30.19,1.36710135306173,1.75790881211298,0.948812302957374,4.02384472428838,2.10664489136586,1.97209016030111,3.63262380527035,3.61935921170914,1.77616782517838,1.89829574969163,1.10577443263262,2.29090850923771,0.652679567808431,0.789929890072649,0.54013716866917,2.22528736978951
33.62,16.84,18.07,32.84,0.573749258865392,0.774479146973749,0.796206680978203,1.78508168972876,1.44783041765364,1.21816281638507,0.781452391356366,3.40028622470612,0.810623436221486,1.06609104170178,0.986304800053479,3.00424262632299,1.9160548543903,0.627801864054869,1.1540895424808,2.97571219160604
32.16,16.06,17.77,30.38,1.01922004525053,0.50391758274263,0.92963300079113,1.85092130098724,1.48617950908869,1.5944284688262,1.55686997590279,10.131910257588,5.105080812801,2.27017710315512,0.827499888058896,2.68178414026885,1.30238153348782,1.04170997648816,0.879810778108221,3.74183374579438
33.47,16.51,18.86,32.48,1.33336275722739,0.747991534326171,0.676388224337132,1.30600254951899,1.8204765610144,1.94189942951856,2.54851093183368,7.4764890795059,2.05746941184216,3.38069464458,0.895466242711774,4.99026839104546,1.15243977537194,1.6242473393321,0.687303616390408,4.19877525876829
32.57,15.33,18.26,30.87,0.714683355333706,0.731195379870698,0.885460964222597,2.43198466253507,2.49551730195258,1.48992709898432,0.866847931789952,3.11095912528647,1.78664694794214,1.91587773595042,1.53951704211425,6.5258125319587,1.67630628334421,1.10748566040003,0.347165638819354,5.55634082627849
35.75,17.32,21.32,32.95,1.16642988277089,1.17765183998323,1.39831412031443,2.61178882600678,2.47468373269171,1.60728832356174,2.24528341111546,0.880456125343204,2.89572451336341,2.07416198264338,3.21976750359535,3.87567899675963,0.661011868245281,0.42479861245958,0.74350292727997,4.30509782574802
35.59,17.61,22.73,34.55,1.21207490896342,1.35498223724148,0.93245949605828,1.71929209099409,2.22371526898239,1.61818401387578,3.12100997507464,2.03581678097314,1.2532158119475,0.718976081132123,4.59465377777568,3.39242352369451,1.12299994941608,0.685714506323963,0.930010138293183,3.63319504483715
36.31,17.03,21.85,34.7,0.958165758130781,1.14369580988966,1.00030901703337,1.27187423847201,3.0494981927281,2.69670096817558,1.29691516155313,3.04302747910549,0.898846202861495,1.83151675529682,1.91890963826004,4.49299413439156,1.33052735396849,0.921376975747404,0.612288659885716,5.38151059392561
35.91,16.64,19.99,36.55,1.33719334651754,0.792879940415302,1.10616968487476,0.608349102797957,3.44962946524307,3.38859596524497,3.51934793970374,7.91118332800956,0.386485477585631,1.95633650130151,2.55014764099615,4.32038107728463,1.02321717010501,1.02638894564385,0.610980334837124,3.33121328095704
35.72,15.99,18.86,35.57,1.1248251535661,1.36992335544624,1.25637092390842,1.80381495279147,2.41685033997429,0.911194885213976,2.2890892524907,4.92526386305452,2.01228405045569,1.49676036195008,3.01347813885582,3.12150031875489,1.15719140057268,1.07246733616659,0.793845083061541,4.02765105182315
34.29,16.1,18.52,33.69,1.23560906664819,0.661984255005951,0.540961489049403,0.615105638369757,3.37540725578979,2.98639866565625,2.31645647248507,3.15009361718152,1.58682992044327,2.34351556125692,3.30731940897358,5.80284033265131,0.419608916284915,1.25332978160732,0.791614849614008,2.39539073194483
35.08,17.79,21.1,38.49,0.752370826427107,0.958827651774679,1.22471845816428,3.41945692650991,3.57340658833558,2.71459843016064,3.97984778637977,4.59892310090974,1.27708604961356,1.73579051879247,1.53918811514012,2.61537621752437,0.15815670023925,0.76791383083451,0.603033167443925,1.93408744857708
34.66,17.52,20.56,40.27,0.852595050637408,0.859613062793381,3.09270398771128,1.44228112170705,1.89013125489352,1.63984221659977,2.38906051525483,3.16849539347881,1.12231105320355,1.58098901359398,1.78582687631469,2.72726157556634,0.344586959312053,2.52973166862379,0.642895268461281,3.00890795323853
32.88,16.84,19.17,39.77,0.729390871739114,0.860332543927475,1.61804194412187,1.43386422208433,1.807320057222,1.87584042883231,2.08164742617705,4.09732838777477,0.917631867846534,2.31271235241123,2.62777280852196,1.59656222478172,2.28558443125286,1.58308076383186,0.635417296480428,4.80222604789581
32.29,15.79,17.27,34.64,1.2801722343555,1.2583268028315,1.79912851154068,2.7808117968757,1.10917759216997,1.98668086431042,2.26010058485176,3.21326569378906,2.26346395925087,2.45486674186116,2.89894448684464,1.85072038422639,2.40598273937799,1.1177157350164,1.95317968077978,1.22183183896602
31.36,15.34,16.52,31.26,0.719872140527184,0.704079375916785,2.00955470745729,0.966948316837775,2.9319873333706,2.48189855346993,3.27328262595036,2.34707593598317,0.674165960336435,5.43365988264531,2.86169791260128,3.94941749223459,0.774087186784414,1.57835097087401,0.85639188361699,2.05677124045481
31.04,15.81,16.34,29.93,1.24716909839113,0.868507701090059,1.38922847413359,1.25230186473702,1.91146209082766,1.30133125771225,1.96120814793197,3.4269870598867,1.76188266698161,1.33425714965753,5.34116656967304,1.79275909227831,0.718580495500859,1.23450319555564,1.08659195831881,3.00814258953945
30.96,15.29,15.95,29.58,1.3894220232547,1.65584911338616,1.44322716599418,1.26385668472343,2.48628348519373,1.57934549673466,2.64785240159527,1.2621530542518,1.08729765438581,2.10872566186025,2.89206331405503,2.22733638716336,0.981093733104835,0.698746010645399,0.865424286425169,2.76652117943438
33.98,16.3,18.39,36.74,1.64558327678115,0.88695294032416,1.19809554897631,2.32578133986077,0.941547645014618,1.5407659490502,4.61930713494062,3.42828419515076,1.62040506140933,1.79184586266979,2.1981732577789,1.63251953771536,0.0833635826286387,0.602309371670267,0.375603004901268,4.00786269780405
33.3,17.63,19.87,39.51,1.19896399292634,1.36980165230984,1.57957753749358,3.36327593304471,1.99669007055202,3.52158072819006,5.18849180310337,3.66268575277621,1.24166126868398,1.55938763302821,1.6743291796714,3.9889045114809,1.22266055358825,0.897593266874646,1.96215716557616,4.24961331087393
33.6,18.22,19.91,37.49,1.44995503162216,1.30114909936156,0.962211801193854,2.12909949000179,2.16633189675963,1.47809216286517,2.95055252145428,5.15159031661837,2.50583015611026,1.95195902915836,1.60559524434707,1.56982351992301,1.56275521859313,0.722873622681016,0.824484681501728,3.73961201493892
33.57,17.9,20.8,38.6,1.03370999240792,1.09957908883577,1.15517968013034,3.49469923228117,1.62068911434848,1.80558056325365,1.17088681481872,4.07887902107173,0.838124320737622,1.12690992556694,9.05989970558421,2.59490917261035,1.0910176239804,0.9699982801886,1.12869220766867,3.82558536858888
31.88,16.91,19.53,39.72,0.99168517169679,1.08552574041341,1.9466158037523,4.2609668251336,1.38578343515326,1.08769749088069,2.61708074863961,2.777863833538,1.31816618258099,1.32992836838354,5.28967005959812,2.22072450774037,1.35569547398273,0.977262052840929,0.218885761128078,2.84354759865284
32.85,18.96,20.95,43.48,1.23125683800981,0.835570741175213,2.07925546184078,3.64445781804036,1.92061693752332,2.72953780841205,3.48868749646261,4.40751187442354,1.53197155953049,1.6093154461057,1.46821825260978,2.59647529231892,0.706653213115226,0.559862452251576,0.608906898109243,2.83298474034308
